,SEASON,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,MIN,PTS,REB,AST,STL,BLK,TOV,FG3M,TS_PCT,USG_PCT,PIE,PER,WS
4450,2005-06,2060,Marko Jaric,1610612750,MIN,47,1477.2783333333334,437,150,225,69,15,93,29,0.4225357142857143,0.15720689655172415,0.07007142857142858,15.554360022862085,2.861136787225832
4451,2005-06,2605,Marquis Daniels,1610612742,DAL,35,1049.0,371,132,99,40,9,64,2,0.5413888888888889,0.16578947368421051,0.10594444444444445,18.51593719491022,3.153292961956158
4452,2005-06,101110,Martell Webster,1610612757,POR,31,420.2116666666666,134,33,9,4,6,18,26,0.3433684210526316,0.11678260869565217,0.007842105263157899,7.790208533607113,0.4559333000436992
4453,2005-06,101149,Martynas Andriuskevicius,1610612739,CLE,4,6.525,0,2,0,1,0,0,0,0.0,0.008333333333333333,0.05,10.013529621050742,
4454,2005-06,101107,Marvin Williams,1610612737,ATL,49,1110.855,338,222,38,29,16,43,12,0.44604166666666667,0.153,0.061125000000000006,13.460488711089797,2.183564290581009
4455,2005-06,2043,Mateen Cleaves,1610612760,SEA,27,230.475,73,14,42,3,2,14,4,0.2606470588235294,0.14085714285714288,0.1136470588235294,11.552589184438466,0.5019319964422834
4456,2005-06,2440,Matt Barnes,1610612755,PHI,31,331.84833333333336,98,69,13,11,7,12,2,0.46866666666666673,0.13675,0.14833333333333334,14.768512190724111,0.7609527883057122
4457,2005-06,2440,Matt Barnes,1610612755,PHI,31,331.84833333333336,98,69,13,11,7,12,2,0.312,0.08638095238095238,0.05347058823529412,14.768512190724111,0.7609527883057122
4458,2005-06,2588,Matt Bonner,1610612761,TOR,53,1051.3266666666666,349,165,40,37,22,23,56,0.53015625,0.138875,0.06196875,16.580792646925666,3.1621697024144355
4459,2005-06,2679,Matt Carroll,1610612766,CHA,51,741.015,365,74,18,32,6,34,39,0.4434347826086956,0.19352173913043477,0.00043478260869565013,17.937198794830866,2.2599388859211498
4460,2005-06,1723,Matt Harpring,1610612762,UTA,42,1041.0283333333334,494,218,39,33,7,61,8,0.5126818181818181,0.1935,0.08972727272727272,21.0284868384394,3.6685559690778864
4461,2005-06,101190,Matt Walsh,1610612748,MIA,2,3.3833333333333333,2,0,0,0,0,1,0,1.0,0.0555,0.0,-2.3376487938081905,-0.0244778994876955
4462,2005-06,2230,Maurice Evans,1610612765,DET,51,779.1733333333333,282,117,36,28,13,24,29,0.5205333333333333,0.16033333333333333,0.08676666666666666,18.559715757764582,2.6170990538879537
4463,2005-06,1508,Maurice Taylor,1610612752,NYK,45,779.635,290,154,27,17,9,63,0,0.4370769230769231,0.197,0.059730769230769226,12.96216252906765,1.195365911344438
4464,2005-06,2246,Mehmet Okur,1610612762,UTA,52,1847.7816666666668,926,490,130,30,51,106,51,0.5347037037037037,0.22029629629629632,0.14988888888888888,24.38667097817797,7.809186834249638
4465,2005-06,2408,Melvin Ely,1610612766,CHA,34,872.7716666666666,367,193,50,14,30,72,0,0.5326923076923077,0.17513333333333334,0.0983076923076923,17.382787443799156,1.840918195288995
4466,2005-06,2684,Melvin Sanders,1610612759,SAS,8,77.145,21,15,2,3,0,5,0,0.47800000000000004,0.1852,0.0252,9.119520429141698,0.0055475611833096
4467,2005-06,1897,Metta World Peace,1610612758,SAC,27,1030.8416666666667,509,145,75,74,17,65,33,0.4744444444444445,0.232,0.09744444444444444,21.04970103467513,2.605686399015745
4468,2005-06,1897,Metta World Peace,1610612758,SAC,27,1030.8416666666667,509,145,75,74,17,65,33,0.458,0.23916666666666667,0.12166666666666666,21.04970103467513,2.605686399015745
4469,2005-06,2214,Michael Bradley,1610612755,PHI,31,263.1566666666667,52,85,13,5,6,13,0,0.29680952380952386,0.10396153846153845,0.058142857142857135,13.197539377182734,0.336412663145642
4470,2005-06,1720,Michael Doleac,1610612748,MIA,12,94.34833333333331,16,29,3,3,2,7,0,0.131,0.06871428571428571,-0.107,4.336182080386724,-0.1488805924996789
4471,2005-06,714,Michael Finley,1610612759,SAS,47,1264.995,440,158,62,22,4,38,53,0.44816,0.17604,0.07712,13.224201539638322,2.2764055718260443
4472,2005-06,1709,Michael Olowokandi,1610612738,BOS,38,810.5233333333333,207,194,21,20,29,44,0,0.2834,0.11783333333333333,0.038,10.367207948777205,0.3393020044714289
4473,2005-06,1709,Michael Olowokandi,1610612738,BOS,38,810.5233333333333,207,194,21,20,29,44,0,0.4486,0.17263636363636364,0.07585,10.367207948777205,0.3393020044714289
4474,2005-06,2072,Michael Redd,1610612749,MIL,50,1945.5366666666664,1243,221,149,57,0,114,97,0.5435769230769231,0.27044444444444443,0.13384615384615384,25.716661898400204,10.350130111068855
4475,2005-06,1913,Michael Ruffin,1610612764,WAS,45,591.48,66,154,16,21,18,18,0,0.3362,0.05625,0.03005,10.73718444602326,0.8563180006454086
4476,2005-06,2552,Michael Sweetney,1610612741,CHI,45,917.2366666666668,414,265,47,17,39,68,0,0.44249999999999995,0.20165384615384616,0.04886363636363636,18.78472615570139,2.103908704210548
4477,2005-06,2554,Mickael Pietrus,1610612744,GSW,29,717.0666666666667,331,101,27,20,8,50,38,0.47723076923076924,0.21553846153846154,0.03392307692307692,15.724214678288552,1.8060621962971424
4478,2005-06,1710,Mike Bibby,1610612758,SAC,53,2018.9983333333328,1087,164,284,48,9,130,106,0.4671818181818182,0.22613636363636366,0.07686363636363637,21.61589254977812,9.05031996761464
4479,2005-06,2399,Mike Dunleavy,1610612744,GSW,51,1604.795,552,251,147,39,22,70,37,0.41895,0.17133333333333334,0.06705,14.971268610223037,3.605998131071256
4480,2005-06,2229,Mike James,1610612761,TOR,51,1779.2833333333333,914,161,277,39,1,114,88,0.5650333333333334,0.22451612903225807,0.11800000000000001,22.786389537548907,8.665146236154493
4481,2005-06,2034,Mike Miller,1610612763,MEM,44,1374.5683333333334,589,249,111,33,18,77,79,0.5688064516129032,0.1833235294117647,0.13064516129032258,20.683731680431865,4.723388990847907
4482,2005-06,2366,Mike Wilks,1610612760,SEA,36,242.05,42,27,18,8,1,15,2,0.1822608695652174,0.1398,0.0030869565217391333,2.572294925580576,-0.214975195009747
4483,2005-06,2366,Mike Wilks,1610612760,SEA,36,242.05,42,27,18,8,1,15,2,0.732,0.0955,0.202,2.572294925580576,-0.214975195009747
4484,2005-06,1630,Mikki Moore,1610612760,SEA,19,154.55666666666667,46,29,8,1,1,14,0,0.3506875,0.08011538461538462,0.1668125,8.80963785411405,0.197538711022503
4485,2005-06,1960,Milt Palacio,1610612762,UTA,52,1063.33,352,111,159,36,12,88,1,0.44077777777777777,0.18485185185185185,0.03418518518518518,13.630624079188811,1.3990269551557726
4486,2005-06,2590,Mo Williams,1610612749,MIL,38,1128.8066666666666,560,104,158,40,6,79,57,0.5313333333333333,0.18128571428571427,0.116,21.3191807917302,4.268977141487993
4487,2005-06,101145,Monta Ellis,1610612744,GSW,19,237.63333333333333,80,30,14,8,4,10,6,0.37629999999999997,0.10694444444444445,0.08549999999999999,14.091438429096147,0.3882984932253998
4488,2005-06,983,Moochie Norris,1610612740,NOK,31,255.05166666666668,73,36,31,14,1,16,2,0.449,0.20233333333333334,0.01566666666666668,13.805718863818797,0.3082009491512012
4489,2005-06,983,Moochie Norris,1610612740,NOK,31,255.05166666666668,73,36,31,14,1,16,2,0.23225,0.0935925925925926,0.0755,13.805718863818797,0.3082009491512012
4490,2005-06,2050,Morris Peterson,1610612761,TOR,53,1889.73,775,252,109,65,7,75,105,0.532125,0.18753125,0.07759375,17.9226798270694,5.783053140321587
4491,2005-06,101126,Nate Robinson,1610612752,NYK,50,983.8016666666666,413,128,91,29,1,78,37,0.51356,0.23648,0.05712,13.257238817790954,2.031455821250621
4492,2005-06,1737,Nazr Mohammed,1610612759,SAS,50,741.67,258,237,19,6,29,54,0,0.5138888888888888,0.16164285714285714,0.10237037037037038,17.662791887003262,1.881625384401259
4493,2005-06,2420,Nenad Krstic,1610612751,NJN,50,1492.92,636,282,46,22,40,80,0,0.5227142857142857,0.21114285714285713,0.05035714285714286,16.594319764572603,3.596468210627708
4494,2005-06,2555,Nick Collison,1610612760,SEA,53,1164.736666666667,367,294,59,18,28,54,0,0.5217272727272727,0.1448235294117647,0.03833333333333333,16.87108866792654,3.398597787573542
4495,2005-06,89,Nick Van Exel,1610612759,SAS,47,732.92,256,67,85,11,2,38,36,0.4507777777777778,0.19067857142857145,0.060333333333333336,13.524755385151964,1.3197051979550734
4496,2005-06,2401,Nikoloz Tskitishvili,1610612756,PHX,8,30.391666666666666,7,5,0,0,1,4,0,0.1935,0.06962499999999999,-0.25,-7.1594805624011375,-0.1661332174779612
4497,2005-06,2401,Nikoloz Tskitishvili,1610612756,PHX,8,30.391666666666666,7,5,0,0,1,4,0,0.4166666666666667,0.08975,-0.061,-7.1594805624011375,-0.1661332174779612
4498,2005-06,101158,Orien Greene,1610612738,BOS,51,649.7183333333334,117,85,76,35,4,56,3,0.284,0.12214285714285714,0.04396428571428572,7.458823627917613,-0.0051907279408432
4499,2005-06,970,Othella Harrington,1610612741,CHI,49,608.73,261,130,25,7,12,51,0,0.49344,0.21792307692307694,0.06436,15.0396935157091,1.2179598399996032
4500,2005-06,136,P.J. Brown,1610612740,NOK,50,1699.1583333333333,484,382,61,29,34,60,0,0.4517692307692308,0.1381153846153846,0.06142307692307692,15.479030760532076,3.598180002913041
4501,2005-06,2776,Pape Sow,1610612761,TOR,15,195.085,45,36,4,9,10,10,0,0.5806,0.19399999999999998,-0.0664,10.683171455637009,0.2775315042151937
4502,2005-06,2469,Pat Burke,1610612756,PHX,27,225.28,91,40,13,3,10,22,0,0.4965625,0.10678787878787879,0.0316875,12.141314615806234,0.2947059204741776
4503,2005-06,1727,Pat Garrity,1610612753,ORL,48,816.7316666666667,247,97,34,12,8,33,45,0.46155999999999997,0.1568,0.02452,11.5510918856646,1.680649778743018
4504,2005-06,2200,Pau Gasol,1610612763,MEM,52,2053.855,1032,481,223,28,105,148,2,0.5304857142857143,0.26025714285714285,0.15145714285714287,27.21877714510521,9.488445654362833
4505,2005-06,1718,Paul Pierce,1610612738,BOS,52,2045.265,1375,368,236,76,21,167,70,0.6000714285714286,0.3024642857142857,0.17460714285714288,29.80513801182128,12.439142204937829
4506,2005-06,978,Peja Stojakovic,1610612754,IND,38,1390.13,644,214,81,26,4,61,91,0.648,0.22820000000000001,0.1598,18.891682904549263,4.797248616844943
4507,2005-06,978,Peja Stojakovic,1610612754,IND,38,1390.13,644,214,81,26,4,61,91,0.5550714285714285,0.1974,0.09999999999999999,18.891682904549263,4.797248616844943
4508,2005-06,2056,Primoz Brezec,1610612766,CHA,52,1444.868333333333,634,289,30,14,23,59,0,0.5885833333333333,0.19691666666666666,0.10254166666666666,18.528366321030894,4.393012141580435
4509,2005-06,2047,Quentin Richardson,1610612752,NYK,43,1101.935,341,168,70,29,5,40,48,0.44775000000000004,0.16844,0.06554166666666666,12.144552255027165,1.9971160225119533
4510,2005-06,2624,Quinton Ross,1610612746,LAC,42,1074.415,225,123,61,31,11,32,0,0.41425,0.10640000000000001,0.024499999999999997,8.943415361771748,0.9783840726002816
4511,2005-06,2417,Qyntel Woods,1610612752,NYK,25,513.26,173,99,23,14,5,25,13,0.439,0.10289999999999999,0.060714285714285714,15.692248993477676,1.2659564070054812
4512,2005-06,1711,Raef LaFrentz,1610612738,BOS,52,1252.631666666667,420,230,54,21,44,42,68,0.5258571428571429,0.14764285714285716,0.04825,15.490863797245016,3.139466688047548
4513,2005-06,2737,Rafael Araujo,1610612761,TOR,38,440.58166666666665,80,110,9,16,5,32,0,0.29677272727272724,0.10834782608695652,0.0031818181818181798,5.2240443934851255,-0.2638165047425784
4514,2005-06,1747,Rafer Alston,1610612745,HOU,34,1281.743333333333,391,141,220,57,11,69,60,0.51915,0.1544782608695652,0.1071,17.489161185635087,3.160565702007067
4515,2005-06,1952,Raja Bell,1610612756,PHX,51,1938.685,743,175,125,51,16,62,124,0.5582727272727273,0.16145454545454546,0.07036363636363636,15.153256005886316,4.877173045301122
4516,2005-06,2450,Randy Holcomb,1610612741,CHI,4,10.52,2,1,0,0,0,0,0,0.0,0.0,0.4665,10.757851582128277,
4517,2005-06,101119,Rashad McCants,1610612750,MIN,51,633.8483333333334,282,66,23,24,11,49,25,0.3999,0.24819354838709679,-0.2589666666666667,12.41336861493384,0.6839740540744816
4518,2005-06,1740,Rashard Lewis,1610612760,SEA,52,1938.56,1109,279,124,68,37,94,101,0.5602727272727273,0.22,0.11678787878787879,26.926947079632043,10.803464640230285
4519,2005-06,739,Rasheed Wallace,1610612765,DET,51,1832.0383333333332,785,339,129,57,85,56,107,0.5687,0.20116666666666666,0.11430000000000001,22.05649787848566,6.442335141152733
4520,2005-06,1725,Rasho Nesterovic,1610612759,SAS,52,1118.825,275,221,21,16,67,41,0,0.47746428571428573,0.13153571428571428,0.03653571428571428,13.939030282164174,1.871338353220268
4521,2005-06,2446,Rasual Butler,1610612740,NOK,49,965.25,374,118,20,14,27,37,53,0.44253846153846155,0.19555555555555557,0.03380769230769231,13.858519542800185,1.6971396911000325
4522,2005-06,101185,Rawle Marshall,1610612742,DAL,4,9.951666666666666,3,2,0,0,0,1,0,0.266,0.021,0.064,15.509347776793978,0.0196160971017822
4523,2005-06,951,Ray Allen,1610612760,SEA,50,1958.075,1238,209,167,76,12,116,172,0.6007096774193549,0.2423529411764706,0.14251612903225808,26.892193194308994,11.333180425755366
4524,2005-06,101109,Raymond Felton,1610612766,CHA,53,1389.2333333333331,496,172,240,65,6,111,44,0.4038333333333333,0.20858333333333334,0.043583333333333335,15.581519720095873,2.066533222143468
4525,2005-06,2558,Reece Gaines,1610612749,MIL,12,53.84666666666666,13,0,3,1,0,1,0,0.5278333333333333,0.1115625,0.030166666666666665,8.55317956214192,0.0594078579589945
4526,2005-06,2501,Reggie Evans,1610612743,DEN,40,785.03,242,275,23,24,5,40,0,0.399,0.0695,0.085,17.985866732307027,2.03904980915492
4527,2005-06,2501,Reggie Evans,1610612743,DEN,40,785.03,242,275,23,24,5,40,0,0.5340416666666666,0.11316129032258064,0.09208333333333334,17.985866732307027,2.03904980915492
4528,2005-06,1888,Richard Hamilton,1610612765,DET,51,1881.9466666666667,1102,173,174,34,6,113,36,0.5889000000000001,0.28076666666666666,0.13956666666666667,23.80415304983492,9.539641744271504
4529,2005-06,2210,Richard Jefferson,1610612751,NJN,48,1891.5433333333333,912,339,195,37,13,121,29,0.5850799999999999,0.22108,0.1434,22.851591615431577,8.338395882342091
4530,2005-06,2499,Richie Frahm,1610612745,HOU,25,225.41,66,23,15,3,2,4,15,0.37470588235294117,0.11372727272727273,0.14711764705882352,11.315325525610332,0.44922941101515
4531,2005-06,1594,Rick Brunson,1610612745,HOU,1,4.416666666666667,0,1,2,0,0,1,0,0.5,0.08700000000000001,-0.4165,-2.4216569622526207,
4532,2005-06,1729,Ricky Davis,1610612750,MIN,54,2214.1833333333334,1061,235,264,64,12,148,48,0.5141818181818182,0.22304545454545455,0.10472727272727272,20.12081694904469,8.037969254363631
4533,2005-06,1729,Ricky Davis,1610612750,MIN,54,2214.1833333333334,1061,235,264,64,12,148,48,0.49824999999999997,0.277375,0.128,20.12081694904469,8.037969254363631
4534,2005-06,109,Robert Horry,1610612759,SAS,41,773.1016666666667,203,156,47,24,30,26,33,0.4094761904761905,0.11854166666666666,0.057238095238095234,15.611319985884291,1.5259445800107447
4535,2005-06,2741,Robert Swift,1610612760,SEA,25,538.7816666666666,167,144,6,7,34,24,0,0.4524666666666667,0.11744999999999998,0.0074666666666666675,17.030073909012877,1.2598564222674544
4536,2005-06,101156,Robert Whaley,1610612762,UTA,22,204.88,47,42,16,7,8,14,0,0.4431111111111111,0.117,0.041555555555555554,9.261618198899336,0.0372210927276088
4537,2005-06,2648,Ronald Dupree,1610612750,MIN,24,154.26166666666666,50,29,8,7,0,8,0,0.38476923076923075,0.07459259259259259,-0.03553846153846153,15.279199642119664,0.3439307512164902
4538,2005-06,101179,Ronnie Price,1610612758,SAC,20,111.99166666666666,43,13,6,4,0,7,3,0.3868333333333333,0.11668181818181819,0.07341666666666667,11.500866016310544,0.1421060922165339
4539,2005-06,101142,Ronny Turiaf,1610612747,LAL,3,9.16,2,1,0,0,0,2,0,0.82,0.0866,0.151,-23.884440306205292,-0.0760046544850792
4540,2005-06,2767,Royal Ivey,1610612737,ATL,42,473.3383333333333,148,47,38,13,3,15,3,0.46095238095238095,0.12291666666666667,0.03261904761904762,13.726927398036413,1.2244111009898435
4541,2005-06,1739,Ruben Patterson,1610612743,DEN,43,1000.7633333333332,482,144,57,41,12,79,0,0.709,0.07,0.057,18.860992849216053,2.4008564545030797
4542,2005-06,1739,Ruben Patterson,1610612743,DEN,43,1000.7633333333332,482,144,57,41,12,79,0,0.517,0.23277272727272724,0.11095238095238096,18.860992849216053,2.4008564545030797
4543,2005-06,1763,Ryan Bowen,1610612745,HOU,49,579.1166666666667,78,80,20,19,6,12,3,0.18989285714285714,0.06764516129032258,-0.03507142857142857,5.112668907635314,0.0096011555026351
4544,2005-06,101155,Ryan Gomes,1610612738,BOS,31,361.5516666666667,84,70,7,6,0,15,1,0.3153125,0.09427272727272727,0.0356875,10.627382953993957,0.5418670629344865
4545,2005-06,101136,Salim Stoudamire,1610612737,ATL,49,980.32,469,92,60,22,3,69,65,0.4680416666666667,0.2167916666666667,0.05616666666666666,16.035671794165655,2.686461517872597
4546,2005-06,208,Sam Cassell,1610612746,LAC,50,1743.78,894,197,327,41,8,119,41,0.5048620689655172,0.23146666666666665,0.11803448275862069,23.06389471427148,8.105824938461508
4547,2005-06,955,Samaki Walker,1610612754,IND,7,21.89,2,3,0,0,1,2,0,0.0,0.035777777777777776,-0.3333333333333333,-7.622948012312309,-0.051945134532452
4548,2005-06,2223,Samuel Dalembert,1610612755,PHI,39,1216.6566666666668,353,387,18,21,131,82,0,0.6342727272727273,0.12248148148148148,0.11072727272727273,18.88928075920033,1.9714112719758177
4549,2005-06,101180,Sarunas Jasikevicius,1610612754,IND,49,1143.045,417,117,157,36,4,81,66,0.528,0.17665,0.1129,17.42860838288076,3.385654688709891
4550,2005-06,2562,Sasha Pavlovic,1610612739,CLE,31,568.6466666666666,173,53,17,11,4,25,25,0.40278947368421053,0.12480952380952381,-0.013578947368421053,8.925596591545043,0.7923249228599523
4551,2005-06,2756,Sasha Vujacic,1610612747,LAL,52,982.6833333333332,210,108,96,35,3,30,39,0.4234193548387097,0.10880645161290321,0.03670967741935484,10.893843455743829,1.6067530864157162
4552,2005-06,1513,Scot Pollard,1610612754,IND,22,375.2316666666667,89,107,10,20,9,12,0,0.4232222222222222,0.06023529411764706,0.07666666666666667,16.5227242333417,0.7971058916891455
4553,2005-06,1909,Scott Padgett,1610612751,NJN,44,556.91,172,135,36,24,8,17,34,0.43124,0.13939285714285715,0.049400000000000006,17.427309540949036,1.4848917620029844
4554,2005-06,1752,Sean Marks,1610612759,SAS,16,139.09333333333333,57,33,6,3,5,6,0,0.2742,0.108,-0.058800000000000005,20.631635679984168,0.39023371456014
4555,2005-06,101118,Sean May,1610612766,CHA,23,398.4316666666667,189,109,22,17,12,33,0,0.44533333333333336,0.15377777777777776,0.07966666666666668,18.955772203941454,0.7364767367729237
4556,2005-06,2742,Sebastian Telfair,1610612757,POR,39,984.9716666666668,351,76,147,31,2,69,39,0.42935,0.19723809523809527,0.0517,13.883604344344915,1.9681511364170297
4557,2005-06,2752,Sergei Monia,1610612758,SAC,23,336.0966666666667,75,51,19,6,5,12,9,0.28064285714285714,0.07047619047619047,-0.009571428571428573,7.118643223910572,0.1757655637254853
4558,2005-06,1000,Shandon Anderson,1610612748,MIA,22,233.59166666666667,40,26,11,8,6,12,1,0.26935714285714285,0.10416666666666667,-0.021214285714285717,4.209191982407465,-0.1585954339129855
4559,2005-06,2203,Shane Battier,1610612763,MEM,51,1811.325,563,260,92,59,73,57,45,0.5638857142857143,0.14582857142857142,0.08325714285714286,19.2536614770772,5.621100894804614
4560,2005-06,406,Shaquille O'Neal,1610612748,MIA,35,1030.4633333333334,679,326,53,14,56,92,0,0.5302941176470588,0.32029411764705884,0.12729411764705884,29.49668378254563,4.502149521653639
4561,2005-06,949,Shareef Abdur-Rahim,1610612758,SAC,43,1306.6866666666667,587,235,111,30,32,76,5,0.5718947368421052,0.17786363636363636,0.10505263157894737,21.77400603756908,5.082721037913048
4562,2005-06,101213,Sharrod Ford,1610612756,PHX,3,13.033333333333331,4,3,0,0,1,2,0,1.0,0.01475,-1.2,0.5956165903536862,
4563,2005-06,2733,Shaun Livingston,1610612746,LAC,30,770.7433333333333,156,90,133,30,18,57,1,0.42726315789473684,0.14375,0.051894736842105264,10.588151117057324,0.2499508489293782
